filename,intercept,p_value,r_value,slope,stderr
0394b7ad85da211021eac434ac103b8289370ef4.csv,-3.485576131687299,0.0,0.9999999999999998,1.2407407407407598,0.0
a937d992bbae47858967713080c8e8173b331e9c.csv,0.18886637113600963,5.914352391957358e-20,-0.7053821074465793,-0.014879512522540751,0.001353707262959673
